Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Purchase Amount (VND)
11451,65,Male,Hat,Accessories,Ha Dong,S,Blue,Summer,3.4,Yes,Venmo,Store Pickup,Yes,Yes,31,Credit Card,Annually,1725000
10266,44,Male,Socks,Clothing,Bac Tu Liem,M,Turquoise,Winter,3.8,Yes,Venmo,Store Pickup,Yes,Yes,11,Credit Card,Quarterly,600000
14178,68,Male,Dress,Clothing,Nam Tu Liem,L,Black,Fall,4.4,Yes,Venmo,Next Day Air,Yes,Yes,14,Debit Card,Bi-Weekly,1800000
14858,55,Female,Boots,Outerwear,District 9,S,Blue,Winter,4.7,Yes,PayPal,Express,Yes,No,38,Credit Card,Monthly,2200000
12932,43,Female,Sweater,Outerwear,Me Linh,S,Black,Fall,3.6,Yes,Cash,2-Day Shipping,No,Yes,23,Credit Card,Fortnightly,2175000
12050,49,Male,Jewelry,Clothing,Go Vap,S,Pink,Winter,3.9,Yes,Debit Card,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly,1475000
34,54,Male,Pants,Clothing,District 11,L,Green,Summer,3.3,Yes,Venmo,Store Pickup,Yes,Yes,45,Cash,Quarterly,950000
9109,25,Male,T-shirt,Clothing,District 11,S,Gray,Summer,2.8,No,Credit Card,Express,Yes,No,29,Bank Transfer,Fortnightly,875000
3590,31,Female,Belt,Accessories,Soc Son,M,Blue,Spring,4.8,No,Cash,Next Day Air,No,No,38,Cash,Every 3 Months,1825000
11417,68,Female,Dress,Accessories,Hai Ba Trung,M,White,Winter,4.1,Yes,Bank Transfer,Store Pickup,Yes,No,13,Cash,Annually,2400000
3730,28,Female,Boots,Footwear,Ba Vi,M,Teal,Spring,4.7,No,Bank Transfer,2-Day Shipping,No,No,50,Cash,Quarterly,2050000
32,33,Male,Dress,Clothing,District 10,L,Brown,Winter,4.7,Yes,Venmo,Store Pickup,Yes,Yes,45,Venmo,Monthly,1975000
10868,44,Male,Socks,Footwear,District 9,XL,Black,Summer,3.6,No,Debit Card,Store Pickup,No,Yes,21,Cash,Fortnightly,1825000
13334,70,Female,Boots,Clothing,Chuong My,M,Charcoal,Winter,3.7,Yes,PayPal,Standard,Yes,Yes,24,Credit Card,Fortnightly,1125000
9518,19,Male,Jeans,Clothing,Me Linh,M,Maroon,Fall,3.7,Yes,PayPal,Free Shipping,Yes,Yes,49,Bank Transfer,Quarterly,2275000
12976,42,Male,Sunglasses,Clothing,Binh Thanh,L,Black,Spring,4.3,No,Bank Transfer,Store Pickup,Yes,No,15,Venmo,Fortnightly,750000
795,69,Male,Backpack,Accessories,Phuc Tho,XL,Yellow,Winter,4.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,10,Debit Card,Fortnightly,1250000
13389,67,Male,Hat,Accessories,Thanh Tri,M,Black,Spring,4.3,Yes,Venmo,Next Day Air,Yes,Yes,39,Venmo,Monthly,2425000
15102,22,Female,Pants,Outerwear,Binh Thanh,L,Violet,Winter,2.6,Yes,Credit Card,Store Pickup,Yes,Yes,37,Venmo,Bi-Weekly,1100000
1027,49,Male,Handbag,Accessories,Tan Binh,L,Turquoise,Winter,3,Yes,Venmo,Express,Yes,Yes,39,PayPal,Bi-Weekly,2375000
1607,55,Male,T-shirt,Clothing,Thach That,S,White,Spring,4.3,No,Debit Card,Standard,Yes,Yes,4,PayPal,Fortnightly,525000
8881,69,Male,Sandals,Footwear,Cau Giay,S,Violet,Spring,3.9,Yes,Venmo,Express,Yes,No,2,Debit Card,Fortnightly,875000
13808,18,Female,Jacket,Clothing,Hoan Kiem,S,Gray,Winter,4.4,No,PayPal,Standard,Yes,Yes,41,Credit Card,Annually,1375000
13087,19,Male,Skirt,Clothing,District 3,L,Violet,Spring,4.4,Yes,PayPal,Store Pickup,Yes,Yes,10,Credit Card,Quarterly,1425000
11999,45,Male,Shorts,Accessories,My Duc,L,Black,Spring,4.2,Yes,Cash,Store Pickup,No,Yes,13,Credit Card,Weekly,1000000
12864,67,Female,Coat,Accessories,My Duc,M,Charcoal,Winter,4.9,Yes,PayPal,Express,Yes,Yes,43,Debit Card,Monthly,1925000
8846,20,Female,Shorts,Outerwear,District 11,L,White,Fall,4.4,Yes,Credit Card,2-Day Shipping,Yes,Yes,16,Bank Transfer,Quarterly,1025000
3689,52,Female,Sunglasses,Accessories,Nam Tu Liem,L,White,Spring,3,No,Venmo,Next Day Air,No,No,8,Cash,Monthly,2275000
11445,48,Male,Skirt,Clothing,Dong Da,L,Pink,Spring,4.6,No,Debit Card,Express,Yes,Yes,18,Cash,Fortnightly,800000
14596,24,Male,Skirt,Accessories,Binh Thanh,M,Gray,Fall,4.4,Yes,Credit Card,Express,Yes,Yes,31,Debit Card,Bi-Weekly,1525000
15102,22,Female,Pants,Outerwear,Binh Thanh,L,Violet,Winter,2.6,Yes,Credit Card,Store Pickup,Yes,Yes,37,Venmo,Bi-Weekly,1100000
9663,47,Female,Skirt,Footwear,District 8,M,Gray,Fall,4.5,No,Venmo,2-Day Shipping,Yes,No,45,Venmo,Quarterly,1750000
11699,66,Male,Socks,Footwear,District 6,L,Blue,Spring,3.6,Yes,Venmo,Free Shipping,Yes,Yes,33,PayPal,Bi-Weekly,800000
11919,27,Male,Boots,Accessories,Thanh Xuan,S,Red,Spring,4.3,Yes,Venmo,Next Day Air,Yes,Yes,3,Credit Card,Annually,2425000
9870,54,Female,Sandals,Accessories,Ba Dinh,M,Charcoal,Summer,3.9,No,PayPal,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly,1550000
9234,44,Female,Skirt,Clothing,District 4,L,Charcoal,Spring,4.1,No,PayPal,Store Pickup,Yes,Yes,27,Credit Card,Weekly,1425000
10142,29,Male,Blouse,Outerwear,Hoai Duc,L,Blue,Winter,5,Yes,PayPal,Free Shipping,No,No,26,Debit Card,Bi-Weekly,2425000
766,54,Male,Sneakers,Footwear,Me Linh,M,Pink,Summer,3,Yes,Bank Transfer,Store Pickup,Yes,Yes,13,Cash,Quarterly,2475000
8912,61,Female,Socks,Accessories,Binh Chanh,L,Olive,Fall,4.2,Yes,Cash,Free Shipping,Yes,Yes,32,Venmo,Fortnightly,1950000
14448,65,Male,Shorts,Clothing,Ba Dinh,XL,Black,Winter,4.4,No,Venmo,Store Pickup,Yes,Yes,24,PayPal,Annually,2075000
625,55,Male,Pants,Clothing,Cau Giay,XL,Pink,Fall,3.4,Yes,Venmo,Express,Yes,Yes,21,PayPal,Annually,2175000
1113,69,Male,Hoodie,Clothing,Ung Hoa,XL,Pink,Spring,4.6,No,Credit Card,Free Shipping,Yes,Yes,32,PayPal,Quarterly,1675000
8373,25,Male,Dress,Accessories,Go Vap,M,Black,Spring,4.5,Yes,Credit Card,Store Pickup,Yes,Yes,31,PayPal,Monthly,1650000
1254,39,Male,Sandals,Footwear,Phu Xuyen,XL,Red,Winter,4.9,No,Venmo,Express,Yes,Yes,49,PayPal,Annually,575000
14496,51,Male,T-shirt,Clothing,District 8,M,Olive,Winter,3.4,Yes,PayPal,Express,Yes,Yes,14,Cash,Fortnightly,1900000
4063,41,Female,Socks,Clothing,Ba Dinh,M,Charcoal,Spring,3.8,No,PayPal,Next Day Air,Yes,Yes,18,Cash,Quarterly,2050000
11332,65,Female,Dress,Clothing,Hoai Duc,S,Red,Winter,3.7,Yes,Venmo,Store Pickup,Yes,Yes,45,Cash,Monthly,925000
4420,28,Male,Sandals,Footwear,Binh Thanh,L,Black,Fall,4.6,No,Debit Card,Express,Yes,Yes,34,Debit Card,Bi-Weekly,1275000
11213,19,Male,Skirt,Clothing,District 8,M,Black,Spring,4,No,Credit Card,2-Day Shipping,Yes,No,10,Cash,Monthly,1350000
11678,51,Male,Sweater,Accessories,District 1,M,Gray,Winter,4,No,Cash,Express,Yes,Yes,44,PayPal,Monthly,1800000
1594,61,Male,Dress,Clothing,My Duc,M,Black,Spring,4.9,No,PayPal,2-Day Shipping,Yes,Yes,25,Bank Transfer,Monthly,2375000
12398,24,Male,Blouse,Outerwear,Phu Nhuan,M,Olive,Winter,4.8,Yes,Debit Card,Free Shipping,Yes,Yes,14,Venmo,Bi-Weekly,1300000
11889,24,Male,T-shirt,Accessories,Dong Anh,S,Black,Spring,4.4,Yes,Venmo,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly,950000
569,44,Male,Pants,Clothing,Cau Giay,L,Red,Summer,4,Yes,Bank Transfer,Free Shipping,Yes,Yes,36,PayPal,Monthly,2200000
13625,49,Female,Belt,Clothing,Can Gio,M,Maroon,Fall,3.8,Yes,Venmo,Free Shipping,No,Yes,19,PayPal,Monthly,2475000
13893,50,Male,Hoodie,Footwear,District 11,M,Pink,Spring,2.6,Yes,Venmo,Standard,Yes,Yes,36,PayPal,Fortnightly,1650000
34,54,Male,Pants,Clothing,District 11,L,Green,Summer,3.3,Yes,Venmo,Store Pickup,Yes,Yes,45,Cash,Quarterly,950000
13621,69,Male,Blouse,Clothing,Hoang Mai,L,Green,Fall,3.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,33,PayPal,Weekly,775000
857,55,Male,Shirt,Clothing,Phu Xuyen,M,Gold,Summer,3.5,Yes,Debit Card,Express,Yes,Yes,47,Debit Card,Fortnightly,825000
8592,52,Male,Dress,Accessories,Phu Nhuan,L,Pink,Spring,3.7,No,Debit Card,Store Pickup,Yes,Yes,26,Credit Card,Fortnightly,1250000
10887,58,Male,Jewelry,Accessories,Hai Ba Trung,L,Black,Summer,3.6,Yes,Credit Card,Express,Yes,Yes,33,PayPal,Fortnightly,775000
14892,45,Male,Jeans,Accessories,Tan Phu,M,Charcoal,Fall,3.5,No,Bank Transfer,Next Day Air,No,No,2,Debit Card,Quarterly,1400000
14076,65,Male,Jeans,Clothing,Thanh Xuan,L,Green,Spring,2.6,Yes,PayPal,Standard,No,No,23,Venmo,Fortnightly,1050000
4302,33,Male,Jeans,Clothing,Thanh Oai,XL,Maroon,Winter,4.6,No,Credit Card,Next Day Air,No,No,11,Debit Card,Bi-Weekly,1025000
11678,51,Male,Sweater,Accessories,District 1,M,Gray,Winter,4,No,Cash,Express,Yes,Yes,44,PayPal,Monthly,1800000
10266,44,Male,Socks,Clothing,Bac Tu Liem,M,Turquoise,Winter,3.8,Yes,Venmo,Store Pickup,Yes,Yes,11,Credit Card,Quarterly,600000
12652,50,Female,Blouse,Accessories,Tan Binh,S,White,Winter,3.5,Yes,Venmo,2-Day Shipping,No,Yes,26,PayPal,Bi-Weekly,1725000
1057,20,Male,Sweater,Clothing,Tan Phu,L,Black,Winter,2.9,No,Debit Card,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly,1600000
4253,19,Female,Belt,Accessories,Thach That,L,Maroon,Winter,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,50,Credit Card,Fortnightly,850000
11019,25,Female,T-shirt,Accessories,Thach That,M,Black,Fall,3.9,Yes,Debit Card,Standard,Yes,Yes,49,Venmo,Monthly,1975000
12415,18,Male,Skirt,Clothing,Phuc Tho,XL,White,Summer,3.9,Yes,PayPal,Express,Yes,No,45,Debit Card,Bi-Weekly,2400000
8369,55,Female,Backpack,Accessories,Binh Thanh,S,Gray,Spring,4.7,No,Cash,Standard,Yes,Yes,3,Venmo,Weekly,1600000
9237,39,Female,Pants,Clothing,Can Gio,M,Red,Spring,4.8,No,Bank Transfer,Standard,Yes,Yes,24,Venmo,Weekly,750000
15,64,Male,Coat,Outerwear,Bac Tu Liem,L,Teal,Winter,4.7,Yes,PayPal,Free Shipping,Yes,Yes,34,Debit Card,Weekly,1325000
12237,69,Female,Jeans,Accessories,My Duc,M,Gray,Summer,2.7,Yes,Credit Card,Next Day Air,Yes,Yes,17,Venmo,Monthly,1275000
13808,18,Female,Jacket,Clothing,Hoan Kiem,S,Gray,Winter,4.4,No,PayPal,Standard,Yes,Yes,41,Credit Card,Annually,1375000
10078,67,Female,Skirt,Accessories,Me Linh,L,Red,Winter,3.3,No,Credit Card,Next Day Air,Yes,Yes,22,Debit Card,Bi-Weekly,950000
10473,47,Female,Pants,Clothing,Ung Hoa,L,Green,Summer,4.4,Yes,Debit Card,Express,Yes,No,22,PayPal,Fortnightly,1475000
9420,68,Male,Socks,Accessories,District 4,L,Gray,Spring,4.1,No,Debit Card,Store Pickup,Yes,Yes,4,Credit Card,Weekly,900000
12678,24,Female,Sweater,Accessories,District 2,M,Black,Spring,3.9,Yes,Cash,Next Day Air,No,Yes,27,Cash,Annually,775000
4367,33,Male,Skirt,Accessories,District 2,S,Olive,Fall,4.4,Yes,Credit Card,2-Day Shipping,No,No,50,Debit Card,Weekly,1975000
12046,67,Male,Gloves,Footwear,Tay Ho,M,Pink,Fall,4.9,Yes,Cash,Next Day Air,Yes,Yes,4,Debit Card,Quarterly,1325000
11708,40,Male,Shirt,Accessories,Ha Dong,L,Black,Spring,3.5,Yes,Cash,Standard,No,No,33,Venmo,Monthly,650000
10984,40,Male,Skirt,Clothing,Gia Lam,M,Turquoise,Summer,4.3,Yes,Cash,Store Pickup,No,No,29,PayPal,Bi-Weekly,1700000
10087,29,Female,Blouse,Clothing,District 10,M,Black,Summer,2.9,Yes,Venmo,Next Day Air,Yes,Yes,43,Credit Card,Weekly,1375000
10269,19,Male,Sweater,Clothing,Cu Chi,M,Olive,Summer,3.4,Yes,Debit Card,Next Day Air,Yes,Yes,12,Venmo,Annually,1125000
440,62,Male,Jacket,Outerwear,Can Gio,M,Turquoise,Summer,3.4,Yes,PayPal,Free Shipping,Yes,Yes,31,Cash,Monthly,1250000
1510,20,Male,Dress,Clothing,Hoc Mon,XL,White,Summer,4.6,No,Credit Card,Free Shipping,Yes,Yes,44,Debit Card,Annually,1350000
11875,38,Female,Socks,Clothing,My Duc,L,Green,Spring,3.7,Yes,Debit Card,Express,Yes,Yes,15,Debit Card,Quarterly,2200000
12678,24,Female,Sweater,Accessories,District 2,M,Black,Spring,3.9,Yes,Cash,Next Day Air,No,Yes,27,Cash,Annually,775000
9870,54,Female,Sandals,Accessories,Ba Dinh,M,Charcoal,Summer,3.9,No,PayPal,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly,1550000
11357,62,Male,Shorts,Clothing,Ha Dong,M,Pink,Winter,4.3,No,PayPal,2-Day Shipping,Yes,Yes,32,Cash,Fortnightly,750000
13652,35,Female,Blouse,Outerwear,Tan Binh,L,Charcoal,Spring,4.1,No,Cash,Standard,Yes,Yes,32,Venmo,Weekly,750000
8685,61,Male,Socks,Clothing,District 3,M,Black,Spring,4.8,Yes,Venmo,Standard,No,No,10,PayPal,Fortnightly,1825000
10269,19,Male,Sweater,Clothing,Cu Chi,M,Olive,Summer,3.4,Yes,Debit Card,Next Day Air,Yes,Yes,12,Venmo,Annually,1125000
10868,44,Male,Socks,Footwear,District 9,XL,Black,Summer,3.6,No,Debit Card,Store Pickup,No,Yes,21,Cash,Fortnightly,1825000
11775,67,Female,Pants,Accessories,Thanh Oai,L,Violet,Summer,4.2,Yes,PayPal,Next Day Air,Yes,No,22,Debit Card,Bi-Weekly,825000
9234,44,Female,Skirt,Clothing,District 4,L,Charcoal,Spring,4.1,No,PayPal,Store Pickup,Yes,Yes,27,Credit Card,Weekly,1425000
9281,27,Male,Pants,Clothing,Thanh Tri,S,Green,Fall,4.6,No,Bank Transfer,Free Shipping,Yes,No,19,Credit Card,Monthly,2275000
11875,38,Female,Socks,Clothing,My Duc,L,Green,Spring,3.7,Yes,Debit Card,Express,Yes,Yes,15,Debit Card,Quarterly,2200000
13711,47,Female,Skirt,Clothing,Thuong Tin,S,Green,Fall,3.3,Yes,Bank Transfer,Free Shipping,Yes,No,42,Cash,Weekly,1050000
10189,27,Male,Pants,Outerwear,Thanh Tri,S,Olive,Winter,4.2,Yes,Bank Transfer,Free Shipping,No,Yes,36,Cash,Bi-Weekly,1275000
11480,64,Female,Belt,Clothing,Tay Ho,M,Black,Spring,4.3,No,Credit Card,Next Day Air,No,Yes,17,Venmo,Weekly,550000
10713,33,Male,Jeans,Clothing,Nha Be,M,Maroon,Winter,3.7,Yes,Credit Card,Express,Yes,No,16,Credit Card,Weekly,1675000
10022,26,Female,Boots,Clothing,Chuong My,S,Red,Summer,3.7,Yes,PayPal,Free Shipping,No,Yes,18,Credit Card,Monthly,1125000
11889,24,Male,T-shirt,Accessories,Dong Anh,S,Black,Spring,4.4,Yes,Venmo,Free Shipping,Yes,Yes,34,Credit Card,Bi-Weekly,950000
15148,69,Male,Blouse,Outerwear,Phu Xuyen,M,Gray,Summer,4.5,Yes,Bank Transfer,2-Day Shipping,Yes,No,50,Debit Card,Bi-Weekly,2050000
12652,50,Female,Blouse,Accessories,Tan Binh,S,White,Winter,3.5,Yes,Venmo,2-Day Shipping,No,Yes,26,PayPal,Bi-Weekly,1725000
10547,29,Female,Backpack,Clothing,Hoan Kiem,M,Gray,Winter,5,Yes,Venmo,Express,Yes,No,5,PayPal,Weekly,1400000
8759,39,Male,Dress,Accessories,Ha Dong,S,White,Winter,3.8,Yes,Credit Card,Express,Yes,No,34,PayPal,Bi-Weekly,575000
9833,27,Male,Skirt,Clothing,District 11,M,Green,Winter,3.6,Yes,PayPal,Store Pickup,Yes,Yes,14,Debit Card,Quarterly,1050000
1473,39,Male,Hat,Accessories,Dong Da,L,Turquoise,Spring,3.5,No,Bank Transfer,Store Pickup,Yes,Yes,11,Cash,Weekly,600000
10355,20,Male,Pants,Accessories,Me Linh,M,Black,Spring,4,No,Credit Card,Store Pickup,Yes,Yes,39,Bank Transfer,Weekly,2050000
11486,25,Female,Shorts,Accessories,Thach That,L,Black,Winter,3.8,Yes,Debit Card,Free Shipping,Yes,Yes,39,Credit Card,Weekly,1600000
11445,48,Male,Skirt,Clothing,Dong Da,L,Pink,Spring,4.6,No,Debit Card,Express,Yes,Yes,18,Cash,Fortnightly,800000
14412,61,Female,Gloves,Clothing,Ha Dong,S,Violet,Winter,4.3,Yes,Credit Card,Express,No,Yes,34,Cash,Annually,575000
12954,57,Female,Jacket,Accessories,Bac Tu Liem,L,Turquoise,Spring,4,Yes,Cash,Next Day Air,Yes,Yes,33,Credit Card,Bi-Weekly,675000
1576,52,Male,Shirt,Clothing,District 6,M,Turquoise,Spring,3.6,No,Cash,Next Day Air,Yes,Yes,28,Cash,Fortnightly,700000
10072,20,Female,Sweater,Accessories,Ba Vi,M,Maroon,Spring,4.4,Yes,PayPal,Express,Yes,Yes,45,Bank Transfer,Fortnightly,1725000
264,27,Male,Shorts,Clothing,Hai Ba Trung,M,Purple,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,29,Venmo,Monthly,1150000
674,35,Male,Shirt,Clothing,Phu Nhuan,M,Indigo,Spring,4.2,Yes,Cash,Free Shipping,Yes,Yes,27,Venmo,Bi-Weekly,1650000
9960,58,Male,Hat,Clothing,Thu Duc,L,Turquoise,Spring,3.5,No,Credit Card,Express,Yes,Yes,22,PayPal,Bi-Weekly,1575000
13037,27,Female,T-shirt,Clothing,Hoang Mai,M,Charcoal,Spring,4.2,Yes,Credit Card,Store Pickup,Yes,Yes,12,Credit Card,Bi-Weekly,1975000
765,55,Male,Skirt,Clothing,Thach That,XL,Silver,Fall,4.2,Yes,Bank Transfer,Free Shipping,Yes,Yes,6,Debit Card,Quarterly,975000
10389,69,Male,Skirt,Clothing,Soc Son,M,Black,Summer,2.7,Yes,Venmo,Next Day Air,Yes,Yes,40,Venmo,Weekly,2275000
11387,29,Male,Dress,Accessories,District 5,L,Gray,Summer,4.4,Yes,Venmo,2-Day Shipping,No,Yes,15,PayPal,Quarterly,1750000
1316,56,Male,Shorts,Clothing,Long Bien,L,Green,Spring,4.2,No,PayPal,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly,1875000
264,27,Male,Shorts,Clothing,Hai Ba Trung,M,Purple,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,29,Venmo,Monthly,1150000
14341,29,Female,Shirt,Footwear,District 5,M,Gray,Winter,4.3,Yes,PayPal,Standard,No,No,11,Debit Card,Bi-Weekly,2375000
10168,47,Male,Shorts,Accessories,Son Tay,L,Maroon,Spring,3.8,Yes,PayPal,2-Day Shipping,No,No,21,Cash,Monthly,1425000
13809,68,Female,Boots,Footwear,District 3,XL,White,Summer,3.9,Yes,Cash,Next Day Air,No,Yes,34,Credit Card,Weekly,1625000
1514,22,Male,Socks,Clothing,Ha Dong,M,Red,Spring,4.1,No,PayPal,Free Shipping,Yes,Yes,27,Cash,Monthly,875000
14892,45,Male,Jeans,Accessories,Tan Phu,M,Charcoal,Fall,3.5,No,Bank Transfer,Next Day Air,No,No,2,Debit Card,Quarterly,1400000
11385,20,Male,Hoodie,Footwear,District 8,XL,Maroon,Winter,3.8,Yes,Bank Transfer,Free Shipping,Yes,Yes,10,Cash,Weekly,1125000
12934,23,Male,Jeans,Clothing,Binh Chanh,L,Gray,Summer,4.2,No,Bank Transfer,2-Day Shipping,Yes,No,8,Cash,Quarterly,950000
8601,52,Female,Jeans,Clothing,Hoc Mon,L,Olive,Spring,4.4,Yes,Cash,Next Day Air,Yes,No,10,Cash,Annually,1800000
1409,58,Male,Blouse,Clothing,Thach That,M,Yellow,Winter,4.1,No,Debit Card,Free Shipping,Yes,Yes,38,Venmo,Weekly,1450000
12281,19,Male,Sandals,Clothing,Quoc Oai,L,Black,Fall,5,Yes,Venmo,Standard,Yes,Yes,22,Cash,Weekly,1375000
14867,64,Male,Jewelry,Clothing,Nha Be,L,Violet,Winter,3.8,Yes,Credit Card,Next Day Air,Yes,Yes,48,Bank Transfer,Weekly,525000
3780,60,Female,Jeans,Clothing,District 10,XL,Lavender,Spring,4,No,Venmo,Express,No,No,45,PayPal,Annually,1875000
8857,70,Female,Jeans,Clothing,Go Vap,M,Maroon,Winter,3.4,Yes,Credit Card,Free Shipping,Yes,No,39,Debit Card,Bi-Weekly,2375000
13775,29,Male,Sneakers,Outerwear,District 7,L,Maroon,Summer,3.9,No,Venmo,Next Day Air,No,Yes,47,Venmo,Fortnightly,2075000
10630,29,Female,Gloves,Footwear,Thanh Xuan,M,Black,Summer,3.1,Yes,PayPal,Standard,Yes,Yes,48,Cash,Annually,2175000
9439,41,Female,Pants,Clothing,Bac Tu Liem,S,Violet,Winter,4.6,Yes,Cash,Next Day Air,Yes,Yes,29,Debit Card,Fortnightly,1975000
13217,54,Male,Coat,Clothing,Tan Phu,S,Turquoise,Summer,3.7,No,Venmo,Next Day Air,Yes,No,11,Venmo,Annually,1275000
3925,63,Male,Shorts,Clothing,Go Vap,L,Gray,Spring,4.3,Yes,Bank Transfer,2-Day Shipping,No,Yes,9,Debit Card,Quarterly,1050000
14685,26,Female,Coat,Outerwear,District 12,M,Violet,Summer,4.3,No,Bank Transfer,Express,Yes,Yes,38,PayPal,Weekly,1575000
334,39,Male,Sweater,Clothing,Gia Lam,M,Teal,Winter,4.5,Yes,Cash,Standard,Yes,Yes,15,Bank Transfer,Bi-Weekly,1600000
12648,42,Male,Sneakers,Clothing,Can Gio,M,Charcoal,Spring,4.3,Yes,Venmo,2-Day Shipping,Yes,Yes,8,Credit Card,Annually,925000
13217,54,Male,Coat,Clothing,Tan Phu,S,Turquoise,Summer,3.7,No,Venmo,Next Day Air,Yes,No,11,Venmo,Annually,1275000
9784,22,Male,Scarf,Clothing,Binh Tan,S,Pink,Fall,4.1,Yes,PayPal,Next Day Air,Yes,Yes,23,Debit Card,Weekly,1950000
14156,41,Female,Gloves,Clothing,District 6,S,Black,Winter,4.8,Yes,Venmo,Next Day Air,No,No,14,Credit Card,Annually,1200000
12290,38,Female,Skirt,Outerwear,District 8,M,Black,Spring,4.3,No,Venmo,Store Pickup,Yes,Yes,37,PayPal,Monthly,2000000
12068,56,Male,Jeans,Outerwear,Me Linh,M,Violet,Spring,3.6,Yes,Debit Card,Standard,No,Yes,39,Cash,Quarterly,2075000
9963,40,Male,Jacket,Clothing,Hoc Mon,L,Gray,Spring,3.3,Yes,Debit Card,Store Pickup,Yes,Yes,25,PayPal,Fortnightly,2050000
12042,37,Female,Jewelry,Accessories,Ung Hoa,M,Gray,Fall,3.4,Yes,Debit Card,Free Shipping,No,Yes,26,Cash,Bi-Weekly,1100000
1124,36,Male,Hat,Accessories,Go Vap,S,Purple,Fall,2.5,No,Debit Card,Store Pickup,Yes,Yes,38,Cash,Monthly,1675000
13711,47,Female,Skirt,Clothing,Thuong Tin,S,Green,Fall,3.3,Yes,Bank Transfer,Free Shipping,Yes,No,42,Cash,Weekly,1050000
8374,49,Female,T-shirt,Clothing,Thuong Tin,M,Black,Winter,4.7,Yes,Credit Card,Store Pickup,No,Yes,29,Venmo,Quarterly,825000
8526,55,Male,Boots,Footwear,District 1,M,Black,Winter,4.3,Yes,Cash,Store Pickup,Yes,Yes,15,PayPal,Fortnightly,550000
13593,32,Female,Sunglasses,Accessories,District 5,M,Red,Fall,4,Yes,Debit Card,Express,Yes,No,7,PayPal,Weekly,700000
13894,29,Female,Blouse,Clothing,Soc Son,M,Olive,Winter,4,Yes,Credit Card,Store Pickup,Yes,Yes,43,PayPal,Monthly,2075000
11948,47,Male,Dress,Clothing,Ba Vi,S,Maroon,Summer,4,Yes,Cash,Free Shipping,Yes,No,26,Credit Card,Monthly,1325000
13065,49,Female,Skirt,Outerwear,Thach That,M,Gray,Spring,4.1,Yes,Cash,Next Day Air,Yes,Yes,14,PayPal,Quarterly,2225000
8462,65,Male,Sweater,Clothing,Gia Lam,S,Charcoal,Spring,3.9,No,Debit Card,Next Day Air,Yes,Yes,44,Cash,Monthly,1300000
736,61,Male,Sunglasses,Accessories,Cu Chi,M,Orange,Fall,3.6,Yes,Venmo,2-Day Shipping,Yes,Yes,48,Cash,Bi-Weekly,1200000
8685,61,Male,Socks,Clothing,District 3,M,Black,Spring,4.8,Yes,Venmo,Standard,No,No,10,PayPal,Fortnightly,1825000
10984,40,Male,Skirt,Clothing,Gia Lam,M,Turquoise,Summer,4.3,Yes,Cash,Store Pickup,No,No,29,PayPal,Bi-Weekly,1700000
8454,25,Female,Skirt,Clothing,Long Bien,M,Turquoise,Summer,3.7,No,Venmo,2-Day Shipping,Yes,No,33,Debit Card,Fortnightly,1800000
12602,46,Female,Handbag,Clothing,Hoan Kiem,S,Green,Spring,3.8,No,Bank Transfer,Next Day Air,Yes,Yes,12,Credit Card,Monthly,650000
4420,28,Male,Sandals,Footwear,Binh Thanh,L,Black,Fall,4.6,No,Debit Card,Express,Yes,Yes,34,Debit Card,Bi-Weekly,1275000
13447,61,Male,Shorts,Footwear,District 6,M,Blue,Summer,3.9,No,Cash,Free Shipping,No,Yes,11,Debit Card,Quarterly,1525000
4192,19,Male,Skirt,Clothing,Nam Tu Liem,S,Turquoise,Spring,4,No,Cash,Free Shipping,Yes,Yes,5,Cash,Quarterly,1950000
12986,25,Female,Blouse,Clothing,Phuc Tho,M,Gray,Winter,3.9,No,Cash,Store Pickup,Yes,Yes,32,Credit Card,Bi-Weekly,1700000
10617,39,Male,Pants,Clothing,Hoan Kiem,XL,Black,Spring,4.2,Yes,Bank Transfer,Free Shipping,No,Yes,16,Venmo,Monthly,525000
8784,70,Male,Jacket,Outerwear,Go Vap,L,Gray,Winter,3.9,No,Bank Transfer,Free Shipping,Yes,Yes,39,Bank Transfer,Weekly,1925000
14391,44,Female,Shorts,Accessories,Go Vap,M,Turquoise,Fall,4.5,Yes,PayPal,Free Shipping,No,Yes,36,Debit Card,Weekly,2250000
12652,50,Female,Blouse,Accessories,Tan Binh,S,White,Winter,3.5,Yes,Venmo,2-Day Shipping,No,Yes,26,PayPal,Bi-Weekly,1725000
